time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.943834,0.408974,0.674740,-9.639101
4.978097,0.467933,0.596626,-9.686238
5.011461,0.569691,0.607999,-9.780214
5.044763,0.590341,0.543653,-10.079350
5.078110,0.567895,0.541707,-10.058550
5.111459,0.558617,0.627154,-10.079949
5.144809,0.530784,0.707961,-9.896936
5.178970,0.521805,0.731604,-9.836629
5.211468,0.583009,0.658130,-9.760760
5.244840,0.627603,0.595130,-9.621892
5.278256,0.624909,0.332357,-9.632217
5.310780,0.489033,-0.036214,-9.689680
5.344842,0.491876,-0.095622,-9.808197
5.378200,0.460451,0.014815,-9.863116
5.411516,0.357198,0.072427,-9.716915
5.444897,0.244966,0.377848,-9.638652
5.478186,0.368122,0.388772,-9.772582
5.511852,0.364530,0.313203,-9.770487
5.544930,0.454765,0.122707,-9.696115
5.578243,0.558019,0.105798,-9.740708
5.611516,0.654389,-0.001646,-9.785901
5.644850,0.697037,-0.093976,-9.819869
5.678205,0.748364,-0.182564,-9.867306
5.711518,0.666809,-0.326521,-9.960534
5.744840,0.662769,-0.242571,-9.908458
5.778181,0.701526,-0.006135,-9.861021
5.811537,0.605156,0.044893,-9.859974
5.844819,0.523301,0.066890,-9.840670
5.878181,0.416756,0.165056,-9.942128
5.911516,0.438753,0.243020,-9.964425
5.944911,0.401043,0.156676,-9.909655
5.978217,0.420197,0.467784,-9.893793
6.011510,0.486340,0.454166,-9.972655
6.044848,0.415110,0.577023,-9.954099
6.078192,0.439651,0.694942,-9.890800
6.116176,0.439352,0.814955,-9.672322
6.144816,0.563256,0.843687,-9.604833
6.178140,0.726217,0.914169,-9.530011
6.211472,0.848924,0.868228,-9.557096
6.244986,0.982705,0.647804,-9.676960
6.278232,1.017422,0.497712,-9.720955
6.311565,1.031339,0.321732,-9.859375
6.344848,0.919406,0.231797,-9.904717
6.378277,0.791761,0.343281,-9.994952
6.411507,0.742229,0.560562,-10.020541
6.444854,0.597824,0.816452,-9.908159
6.478236,0.479007,0.765873,-9.855933
6.511515,0.459853,0.761683,-9.790539
6.544892,0.523451,0.927188,-9.661248
6.578204,0.545449,0.643465,-9.572659
6.611517,0.506242,0.622664,-9.544227
6.644528,0.488584,0.602014,-9.531208
6.677833,0.412416,0.704669,-9.627279
6.711511,0.478109,0.784129,-9.802661
6.744938,0.450725,0.726816,-9.916988
6.777434,0.363034,0.581662,-9.968016
6.810936,0.267711,0.766322,-10.070372
6.844861,0.154880,0.934520,-10.113768
6.878140,0.121061,1.158087,-10.121101
6.911499,0.072427,1.137436,-10.011263
6.944759,0.061054,0.966245,-9.734274
6.978090,0.140365,1.061268,-9.607676
7.011435,0.254692,0.995425,-9.457734
7.044884,0.250652,0.903694,-9.470004
7.078146,0.319937,0.987643,-9.479132
7.111468,0.306918,0.978515,-9.353732
7.144479,0.428278,0.959511,-9.664690
7.178155,0.330112,0.951131,-9.591065
7.211725,0.256787,0.883342,-9.622041
7.245870,0.326521,0.934520,-9.535249
7.278121,0.346124,0.895463,-9.474643
7.311523,0.449378,0.779490,-9.469555
7.344808,0.542156,0.742379,-9.575353
7.378184,0.533776,0.675189,-9.785601
7.411514,0.596327,0.786823,-9.902472
7.444923,0.628201,0.860896,-9.855933
7.478179,0.618923,0.902946,-9.794879
7.511508,0.655286,0.820642,-9.808946
7.544862,0.647954,0.799542,-9.961432
7.578188,0.675937,0.824084,-10.076956
7.611638,0.653640,0.797597,-10.047177
7.644800,0.666061,0.911326,-9.960085
7.678191,0.757044,0.831865,-10.025629
7.711508,0.716790,0.839647,-9.944672
7.744849,0.783530,0.774253,-9.819720
7.778188,0.809119,0.814806,-9.800865
7.811583,0.758091,0.760635,-9.881672
7.844857,0.666809,0.692248,-9.898133
7.878256,0.630595,0.766322,-9.804456
7.911678,0.572833,0.778143,-9.761359
7.944846,0.555624,0.817350,-9.736518
7.978181,0.797597,0.944995,-9.828848
8.011512,0.883193,0.873765,-9.776323
8.044839,0.902646,0.499658,-9.661847
8.078186,0.837103,0.336397,-9.712575
8.111631,0.901150,0.646757,-9.652718
8.144854,0.848476,0.525995,-9.444266
8.178198,0.883492,0.394010,-9.461175
8.211517,1.042263,0.589294,-9.570864
8.245304,1.157937,0.405832,-9.694918
8.278193,1.106011,0.371414,-9.738613
8.311512,0.984950,0.222220,-9.911301
8.344835,0.915366,0.327868,-9.984177
8.384189,0.757343,0.511180,-9.771086
8.411477,0.599619,0.587199,-9.630122
8.444805,0.628500,0.568793,-9.708385
8.478189,0.660374,0.613087,-9.602289
8.511512,0.667707,0.617876,-9.483322
8.545066,0.690004,0.528988,-9.399672
8.578184,0.733101,0.557719,-9.478534
8.611668,0.728462,0.640023,-9.561137
8.644856,0.735944,0.662469,-9.646284
8.678216,0.639574,0.704818,-9.767345
8.711781,0.561311,0.673693,-9.821516
8.744843,0.514173,0.706764,-9.815081
8.778190,0.446535,1.014579,-9.656609
8.811538,0.431121,0.900102,-9.705393
8.844264,0.388473,0.930480,-9.676661
8.878186,0.409722,1.021612,-9.649875
8.911047,0.519560,1.106310,-9.661098
8.944932,0.671747,1.232310,-9.612015
8.978152,0.739685,1.217196,-9.519237
9.012799,0.816452,1.153149,-9.540636
9.044763,0.891722,0.901599,-9.419724
9.078151,0.853863,0.798495,-9.390394
9.110819,1.028795,0.903394,-9.430050
9.144858,1.151353,0.925991,-9.534201
9.178153,1.101222,0.865684,-9.487662
9.211716,1.094489,0.705866,-9.548716
9.244862,1.139232,0.605605,-9.588222
9.278225,1.108106,0.461050,-9.604982
9.310779,1.067553,0.251550,-9.729186
9.344841,1.044657,0.394608,-9.756122
9.378145,0.935867,0.425884,-9.932102
9.410658,0.780687,0.574030,-10.090125
9.444075,0.682222,0.671149,-10.222259
9.478087,0.392962,0.791910,-10.118706
9.511426,0.137372,0.851917,-9.834983
9.544837,0.054021,1.073987,-9.746694
9.578104,0.132883,1.202830,-9.818672
9.611444,0.268609,1.323742,-9.821665
9.644808,0.268609,1.157787,-9.618151
9.678150,0.361388,1.226923,-9.377824
9.711585,0.391167,1.124267,-9.239255
9.744975,0.464043,1.020864,-9.059085
9.778220,0.564902,1.000213,-9.055643
9.811514,0.593484,0.811364,-8.941016
9.844837,0.665163,0.515819,-9.074049
9.878281,0.736243,0.406430,-9.195559
9.911176,0.764975,0.143358,-9.399223
9.944856,0.712450,-0.116123,-9.565776
9.978184,0.670251,0.085446,-9.876434
10.011640,0.658728,0.547843,-10.118557
10.044908,0.549040,0.659327,-10.029070
10.078197,0.326072,0.794903,-9.903670
10.111554,0.287314,0.983005,-9.793233
10.144852,0.132584,0.848176,-9.838724
10.178311,0.140066,0.834409,-10.057502
10.211543,0.289559,0.977019,-10.044932
10.245419,0.372910,1.023558,-9.885712
10.278187,0.375604,0.930480,-9.921178
10.311518,0.332656,0.885288,-9.869401
10.345611,0.330561,0.870174,-9.686388
10.378181,0.280281,0.835606,-9.581039
10.411005,0.293151,0.844734,-9.561286
10.444997,0.388024,0.991085,-9.521631
10.478183,0.474218,0.941553,-9.401468
10.515511,0.338043,0.723823,-9.359717
10.544811,0.328017,0.756744,-9.270530
10.578144,0.377699,0.929283,-9.297915
10.611453,0.364381,0.890076,-9.274571
10.644857,0.300483,0.912672,-9.221597
10.678194,0.335051,0.922549,-9.193913
10.711267,0.356898,0.865984,-9.131961
10.744852,0.431870,0.845932,-9.170569
10.777449,0.525247,0.915815,-9.239404
10.811474,0.659476,0.873167,-9.207830
10.844757,0.680277,0.670550,-9.240901
10.878094,0.651994,0.551734,-9.335924
10.910462,0.698683,0.544700,-9.473895
10.944766,0.780538,0.508786,-9.593909
10.978115,0.812262,0.324426,-9.793383
11.011464,0.864487,0.463893,-9.930755
11.044784,0.744773,0.378597,-10.163749
11.078139,0.325773,0.557420,-10.053013
11.111470,0.254692,0.676087,-10.183651
11.144886,0.297789,0.776497,-10.146390
11.178146,0.319787,0.739685,-9.943325
11.211468,0.314849,0.513425,-9.674417
11.244847,0.373509,0.335948,-9.788444
11.278174,0.360191,0.294497,-9.820019
11.311516,0.204113,0.434413,-9.646733
11.344967,0.058361,0.738638,-9.429750
11.378189,-0.049233,0.884689,-9.360166
11.412181,-0.026487,1.079524,-9.398325
11.444950,0.033819,1.085959,-9.401168
11.478250,0.283274,1.038821,-9.357323
11.511514,0.367074,0.908033,-9.252573
11.544847,0.458057,0.700479,-9.205136
11.578292,0.614883,1.003356,-9.174459
11.611649,0.694493,0.789516,-9.327395
11.646756,0.608598,0.669951,-9.565776
11.678143,0.600218,0.737740,-9.650773
11.711789,0.503249,0.739087,-9.809394
11.744875,0.477810,0.793706,-9.935394
11.778178,0.407478,0.814507,-9.978790
11.811514,0.381141,0.936914,-10.060795
11.844859,0.314849,1.026102,-10.111972
11.877430,0.172838,1.091496,-10.117958
11.911513,0.179422,1.203728,-9.941080
11.943933,0.210548,1.003655,-9.758217
11.978187,0.255441,0.735645,-9.624735
12.011751,0.294198,0.896810,-9.718112
12.044918,0.336996,1.015028,-9.805055
12.078200,0.121360,0.780687,-9.620545
12.111514,0.045043,0.776348,-9.694918
12.144850,0.097567,1.018919,-9.732777
12.178278,0.096819,0.971931,-9.728587
12.211584,-0.089486,0.863589,-9.493648
12.244953,-0.114178,0.973577,-9.363159
12.277944,-0.057313,0.985548,-9.339366
12.311097,-0.038309,1.104515,-9.447259
12.344938,0.018107,1.257599,-9.581339
12.377299,0.201719,1.095536,-9.848302
12.411647,0.224614,0.808222,-10.031165
12.444892,0.306469,0.800590,-10.136813
12.478181,0.439202,0.946492,-10.015902
12.511607,0.435162,0.858502,-9.877781
12.544965,0.277737,0.671448,-9.902173
12.578161,0.272949,0.665462,-10.108082
12.611530,0.199175,0.567895,-10.130827
12.644873,0.077814,0.452071,-10.082194
12.678180,0.096819,0.729060,-9.988667
12.711514,0.046389,0.796549,-9.970710
12.746569,0.000898,0.997221,-9.911301
12.778143,-0.013019,1.024456,-9.963527
12.811479,-0.125700,1.080272,-9.928959
12.844340,-0.072278,1.141177,-9.662445
12.878143,0.013019,1.091496,-9.678906
12.911571,0.231198,1.277053,-9.809843
12.944987,0.492475,1.408888,-9.861769
12.978208,0.393561,1.200286,-9.486914
13.011516,0.386827,1.088503,-9.230127
13.044863,0.459105,1.163324,-9.219801
13.078234,0.432169,1.159733,-9.123132
13.111582,0.413463,1.153597,-9.126574
13.144869,0.342982,1.013532,-9.441422
13.178186,0.256039,0.758390,-9.684742
13.211586,0.278037,0.640621,-9.810891
13.244945,0.316046,0.920154,-9.823760
13.278866,0.579118,1.149108,-10.154770
13.310740,0.526444,1.456176,-10.158661
13.344882,0.379345,1.378810,-9.757917
13.378288,0.256937,1.145217,-9.603486
13.410655,0.088888,0.825879,-9.367349
13.444850,0.085147,1.020565,-9.463270
13.478306,0.202317,1.448394,-9.828399
13.511545,0.282825,1.476228,-9.986871
13.544833,0.319637,1.287079,-9.936142
13.578290,0.269657,1.081919,-9.775126
13.611587,0.269657,1.056330,-9.625184
13.644897,0.327568,1.083714,-9.518638
13.678252,0.079460,0.954722,-9.618300
13.711666,0.011523,0.912523,-9.654963
13.744909,-0.102505,0.582410,-9.758067
13.778288,-0.116422,0.391316,-9.893643
13.815469,-0.025739,0.747317,-10.031465
13.844760,0.020052,0.577921,-9.768841
13.878090,-0.002694,0.606802,-9.763005
13.911420,-0.072278,1.003506,-9.835133
13.944753,-0.198576,1.011137,-9.662445
13.978090,-0.356898,1.049596,-9.370791
14.011440,-0.354055,0.970135,-9.519835
14.044764,-0.329065,0.947240,-9.615607
14.078115,-0.324875,0.713946,-9.555899
14.111530,-0.324875,0.465838,-9.588372
14.144705,-0.059109,0.588546,-9.895289
14.178025,0.210398,0.887532,-10.044932
14.211444,0.116572,0.932874,-9.829596
14.243911,-0.007931,0.863589,-9.658554
14.277824,-0.033221,0.920154,-9.637754
14.311509,-0.015114,1.032237,-9.694618
14.345099,-0.086344,1.150904,-9.814333
14.378300,0.060905,1.422805,-9.898731
14.411522,0.166852,1.235602,-10.202806
14.444849,0.197828,1.179336,-10.346313
14.478280,0.328317,1.451537,-10.295734
14.511522,0.402988,1.606866,-10.105987
14.544935,0.343281,1.473534,-9.719160
14.577178,0.290607,1.349181,-9.225637
14.611421,0.254094,1.308328,-9.053548
14.644770,0.175082,1.227521,-9.170868
14.678120,0.163709,1.231861,-9.324402
14.711447,0.284920,1.382252,-9.639250
14.744813,0.500256,1.416071,-9.768692
14.778138,0.508786,1.404399,-9.676063
14.811498,0.594531,1.148659,-9.379321
14.844938,0.690004,0.947090,-9.463719
14.886582,0.754350,0.965796,-9.525073
14.911448,0.681923,0.879601,-9.444266
14.944804,0.651994,0.881397,-9.461325
14.978143,0.611890,0.757792,-9.696863
15.011571,0.582859,0.869276,-10.021439
15.044858,0.527192,1.126811,-10.125141
15.078182,0.160268,0.855209,-9.978940
15.111513,0.034418,0.830069,-9.932401
15.144854,-0.053572,1.114241,-10.006624
15.178210,-0.122707,1.137137,-9.918783
15.211520,-0.169097,1.150006,-9.856532
15.244858,-0.176130,1.258348,-9.900228
15.278183,0.002843,1.460814,-9.960085
15.311820,0.166253,1.359506,-9.735022
15.344847,0.129591,1.280195,-9.629973
15.378701,0.221621,1.059173,-9.461475
15.411507,0.389072,0.994228,-9.383960
15.444884,0.362585,0.859399,-9.303003
15.478196,0.354953,0.746269,-9.314825
15.511618,0.416756,0.802984,-9.375280
15.544884,0.426333,0.780538,-9.698808
15.578262,0.297341,1.087904,-9.811041
15.611644,0.222968,1.032237,-9.687136
15.644837,0.059408,0.974475,-9.928959
15.678276,-0.015713,1.068451,-10.043885
15.711622,-0.028133,1.267775,-10.073065
15.744862,0.016161,1.454978,-10.157314
15.778240,-0.162063,1.554042,-10.076208
15.811074,-0.255590,1.483111,-9.943923
15.845475,-0.324276,1.423104,-9.924769
15.877339,-0.254992,1.656697,-10.033410
15.911550,-0.061354,1.794818,-10.026227
15.944839,0.022446,1.495681,-9.585379
15.978182,0.036663,1.353221,-9.291779
16.011594,0.018556,1.301145,-9.150068
16.047492,0.004789,1.185621,-8.984263
16.078165,0.016161,1.200136,-9.129716
16.111428,0.192142,1.426696,-9.426907
16.144761,0.158771,1.274210,-9.687735
16.178132,0.072876,1.202531,-9.770338
16.210495,0.005238,1.128158,-9.824359
