time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.863001,0.030976,0.522703,-9.775725
4.897186,0.267861,0.219526,-9.401468
4.930475,0.146500,-0.136774,-10.243359
4.963539,0.058211,-0.327119,-10.206996
4.997240,0.157125,-0.290756,-9.354330
5.032576,0.298089,-0.257536,-9.560688
5.063827,0.143059,-0.338343,-10.976011
5.097217,0.049083,-0.338043,-10.828613
5.130498,0.197529,-0.145603,-10.104939
5.163836,0.170743,-0.316944,-9.484819
5.197234,0.138569,-0.347022,-9.787547
5.230402,0.030527,-0.498311,-10.747207
5.263838,-0.002245,-0.451473,-10.249195
5.297252,0.158173,-0.386528,-9.265442
5.330298,0.126299,-0.655735,-9.049508
5.363840,-0.034867,-0.723973,-9.949760
5.397243,-0.118218,-0.438155,-9.807748
5.430425,-0.074522,-0.339241,-9.227583
5.463835,0.033370,-0.252747,-9.772882
5.497241,-0.073924,-0.060007,-9.996747
5.530490,-0.079909,0.061952,-9.359418
5.563834,0.017209,-0.130638,-9.364057
5.597072,-0.045043,-0.273847,-9.522529
5.630398,-0.034717,-0.317692,-9.286542
5.663799,0.005238,-0.336098,-9.634013
5.697203,-0.007632,-0.073774,-9.585828
5.730511,0.051028,0.093826,-9.607526
5.762973,0.034568,0.087840,-9.611118
5.797249,0.084099,0.090833,-9.951406
5.830474,0.012121,0.077066,-10.325513
5.862966,0.137372,0.049831,-9.585678
5.897233,0.152187,-0.252747,-10.227497
5.930316,0.059109,-0.322032,-10.189039
5.963842,0.064197,-0.271752,-9.443667
5.997243,0.162213,-0.337146,-10.152975
6.030243,0.048784,-0.325773,-10.998308
6.063580,0.074522,-0.164458,-10.315487
6.096870,0.121809,-0.086344,-8.779402
6.134678,-0.052824,-0.413314,-10.299625
6.163797,-0.101907,-0.485591,-10.582749
6.197154,0.060456,-0.347321,-9.236861
6.230504,0.109988,-0.328915,-9.755822
6.263812,0.052525,-0.324576,-10.011712
6.297017,-0.106695,-0.284621,-9.983878
6.330492,-0.062850,-0.241224,-10.289898
6.363848,0.021249,-0.147698,-9.108317
6.397035,0.052674,-0.226410,-9.090210
6.430535,0.019454,-0.339689,-10.161055
6.463865,0.007781,-0.245414,-9.122683
6.497243,0.089486,-0.125850,-9.144980
6.530472,0.062251,-0.029629,-10.360380
6.563839,0.107743,0.300333,-9.119092
6.597244,0.165355,0.220125,-8.946254
6.630113,0.025439,-0.100261,-9.218903
6.663838,-0.051328,-0.227457,-10.132623
6.697362,-0.003891,0.031425,-9.924620
6.730150,0.097567,0.216833,-9.669927
6.763845,0.114926,0.036812,-9.432145
6.797161,-0.016910,-0.280281,-9.699108
6.830305,-0.047886,-0.332656,-10.004828
6.863836,0.010774,-0.355701,-10.453607
6.897143,0.192441,-0.258733,-10.079949
6.930503,0.181218,-0.170443,-9.113405
6.963833,0.119265,-0.548441,-10.658618
6.996778,0.037560,-0.636731,-11.168152
7.030512,0.153234,-0.394758,-9.574754
7.062999,0.281029,-0.547544,-9.782758
7.097244,0.203963,-0.581213,-10.666549
7.130465,0.022147,-0.384433,-9.565776
7.163754,0.161764,-0.649151,-9.292977
7.197121,0.194386,-0.800141,-11.105003
7.230573,0.110436,-0.535273,-10.357836
7.262929,0.268310,-0.355252,-9.350290
7.297099,0.294497,-0.662170,-10.248596
7.329628,0.176878,-0.611740,-9.993006
7.363690,0.225811,-0.747167,-9.369295
7.397100,0.268759,-0.788618,-9.535249
7.430646,0.350015,-0.614584,-10.117360
7.464586,0.237334,-0.310509,-9.756720
7.497091,0.235388,-0.279533,-9.609920
7.530424,0.238830,-0.347770,-9.636706
7.563760,0.067190,-0.442345,-9.989116
7.597090,0.079011,-0.409273,-9.731131
7.629722,0.179871,-0.358694,-9.093203
7.663770,0.122408,-0.489781,-9.358221
7.697089,0.007183,-0.495318,-10.219117
7.730423,-0.016012,-0.400145,-10.352299
7.763741,0.069135,-0.157275,-9.427805
