time_tick,acc_X_value,acc_Y_value,acc_Z_value
4.658823,-0.922848,-0.119116,-9.770787
4.691896,-0.814058,-0.173735,-9.544078
4.725469,0.129142,-0.282825,-9.591215
4.758790,0.226709,-0.325922,-9.749238
4.791905,-0.396703,-0.057912,-9.878978
4.825467,-0.243619,-0.149942,-9.558294
4.858879,-0.004489,0.128244,-10.049422
4.891888,0.384433,-0.255441,-9.835732
4.925440,-0.371414,-0.272350,-9.685191
4.958784,-0.479306,0.022446,-9.871197
4.991894,-0.817350,0.179272,-9.718112
5.025317,-0.455363,0.188400,-9.557246
5.058772,0.199624,-0.279683,-9.591814
5.091636,-0.303775,-0.095472,-9.583583
5.125455,-0.558168,-0.165655,-9.925817
5.158724,-0.195284,0.157275,-9.702998
5.191899,0.208752,-0.178674,-9.594657
5.225451,0.494570,-0.011523,-9.614410
5.258215,-0.534525,-0.316794,-9.673369
5.291355,-0.609945,-0.089337,-10.092669
5.325556,-0.534824,-0.176429,-9.939733
5.358166,0.082154,-0.250802,-9.821366
5.392205,-0.516418,-0.200970,-9.980736
5.424641,-0.716191,-0.368571,-9.770637
5.458798,-1.098529,-0.238681,-9.843663
5.491893,0.846381,-0.266813,-9.691177
5.525071,0.517615,-0.295694,-9.901874
5.558525,-0.621617,0.102954,-9.692972
5.591899,0.762132,-0.429475,-9.792934
5.624518,-0.138270,-0.393860,-10.108980
5.658879,-0.213840,-0.329214,-9.695367
5.691907,0.606503,-0.376053,-9.796076
5.725533,0.654239,-0.332806,-9.896187
5.758874,0.311257,-0.352110,-9.980287
5.791900,-1.038223,-0.410770,-10.442683
5.825454,-0.618474,-0.380243,-9.891099
5.858706,-0.390119,-0.421095,-10.121250
5.891970,0.210099,-0.347022,-10.004230
5.925468,0.447133,-0.385929,-9.815231
5.958790,0.479007,-0.346723,-9.827501
5.991518,-0.735046,-0.394010,-9.914893
6.025520,-0.771260,-0.417803,-9.720656
6.058293,-0.585403,-0.339390,-9.799817
6.091910,-0.493223,-0.351511,-9.477337
6.125469,-0.164308,-0.372312,-9.816727
6.158783,-0.379195,-0.313652,-9.618450
6.191905,-0.336397,-0.218628,-9.753129
6.225526,-0.335350,-0.363632,-9.732478
6.258864,-0.350913,-0.304673,-9.847254
6.291899,-0.313652,-0.224015,-9.893643
6.325467,-0.237184,0.092779,-9.951406
6.357841,-0.373958,0.021249,-10.246801
6.391963,-0.451473,-0.083351,-10.144295
6.425466,-0.665013,-0.118218,-9.811190
6.457887,-0.210847,-0.055667,-9.667084
6.492223,-0.646607,0.188849,-9.714371
6.524536,-0.644961,0.111484,-9.608723
6.558328,0.016760,-0.008530,-9.482425
6.591287,-0.109539,0.159370,-9.419126
