time_tick,acc_X_value,acc_Y_value,acc_Z_value
12.106990,0.975223,-1.212557,-9.707937
12.140429,1.270918,-1.105412,-9.467610
12.173671,1.073987,-1.492239,-9.590317
12.206978,1.058873,-1.654602,-9.983429
12.241311,0.993330,-1.511094,-9.981633
12.273597,1.098080,-1.627966,-9.621144
12.306938,0.967591,-1.716704,-9.092754
12.340275,1.030441,-1.415323,-9.101134
12.373647,1.214502,-0.823036,-9.573408
12.406978,1.038971,-0.665911,-9.726642
12.440296,0.774253,-0.965197,-9.972954
12.473712,0.837103,-0.343730,-11.623965
12.512876,0.802086,-0.889777,-9.984327
12.540253,0.824383,-0.841891,-9.860872
12.573651,0.766172,-0.930779,-9.656160
12.606922,0.884091,-1.035380,-9.545275
12.640249,0.922998,-0.918808,-9.610519
12.673628,0.838898,-0.900701,-9.661847
12.706991,0.881846,-1.060968,-9.817326
12.740337,0.870174,-1.625422,-9.859375
12.773719,0.838599,-1.314164,-9.843663
12.806893,1.028646,-1.188464,-9.525073
12.840228,1.109004,-1.365043,-9.802810
12.873656,1.106460,-1.084462,-9.624735
12.906886,1.275108,-1.024156,-9.771235
12.940245,1.244880,-1.110949,-9.703896
12.973960,1.031339,-1.317457,-9.682048
13.006916,1.040467,-1.239044,-9.690428
13.040212,1.141925,-1.168562,-9.737715
13.073582,1.052140,-1.087904,-9.690279
13.106840,1.116935,-1.199837,-9.611118
13.140576,1.172153,-1.196545,-9.642243
13.173549,1.162277,-1.216597,-9.622191
13.206884,1.145517,-1.256103,-9.639849
13.240490,1.035679,-1.230664,-9.607077
13.273607,1.176493,-1.304737,-9.629673
13.306918,1.199089,-1.436423,-9.682797
13.340550,1.091346,-1.567061,-9.803259
13.373583,1.152550,-1.527256,-9.823910
13.407076,1.125016,-1.562572,-9.679055
13.440221,1.231861,-1.309525,-9.684742
13.473583,1.220039,-1.352772,-9.587324
13.506935,1.108705,-1.421758,-9.395033
13.540218,1.304138,-1.312518,-9.627578
13.573573,1.370430,-1.305784,-9.697312
13.606907,1.351126,-1.512591,-9.480928
13.640254,1.409637,-1.437919,-9.405957
13.673608,1.601479,-1.176942,-10.252936
13.706906,1.576488,-1.271217,-10.165245
13.740377,1.294112,-1.522018,-9.230276
13.773609,0.829172,-1.438218,-9.058187
13.807028,1.118880,-1.349330,-9.982232
13.840257,1.148360,-1.285882,-9.707188
13.873599,1.069797,-1.398264,-9.628476
13.906897,0.965197,-1.399012,-9.823760
13.940307,0.992582,-1.462461,-9.895738
13.973523,0.796998,-1.482812,-9.586726
14.006903,0.609346,-1.514387,-9.651521
14.040369,0.870323,-1.284834,-9.534500
14.073578,0.617277,-1.494035,-9.396230
14.106913,0.781585,-1.491491,-9.683245
14.140192,0.855359,-1.271965,-10.271941
14.173668,0.876758,-0.660225,-10.185447
14.206893,0.508487,-1.427893,-9.614709
14.240246,0.593185,-1.176642,-9.611566
14.273567,0.400893,-1.303091,-9.526569
14.306908,0.560263,-1.073987,-9.771535
14.340274,0.528988,-0.877057,-9.874489
14.373589,0.672645,-1.064261,-9.840071
14.406946,0.633588,-1.070845,-9.654364
14.440247,0.629249,-1.050194,-9.734423
14.473634,0.765274,-0.860148,-9.887059
14.506919,0.550087,-1.187117,-9.774977
14.540219,0.598572,-1.005900,-9.816428
14.573605,0.521506,-0.920154,-9.613961
14.606959,0.498760,-1.038971,-9.670675
14.640279,0.511629,-1.047201,-9.652569
14.673609,0.547693,-0.861943,-9.916090
14.706911,0.809419,-0.667707,-10.086683
14.740258,0.660823,-0.820941,-9.811639
14.773590,0.681324,-1.042413,-9.529113
14.806984,0.677134,-1.124567,-9.473895
14.840251,0.746868,-1.343644,-9.446510
14.873581,1.150156,-1.864401,-9.843513
14.906941,1.603275,-0.095921,-10.562996
14.940237,1.192505,-0.770661,-9.545724
14.973611,1.360105,-0.889178,-9.616205
15.006913,1.424002,-1.170058,-9.569068
15.040332,1.471140,-1.046453,-9.580590
15.073623,1.425349,-1.294561,-9.401617
15.106918,1.872033,-1.068750,-10.386268
15.140277,1.500619,-1.423553,-9.507714
15.173571,1.718350,-1.255504,-9.579543
15.206938,1.397964,-1.258198,-9.106970
15.240366,1.625122,-1.036577,-9.863416
15.273594,1.576488,-1.386292,-9.850846
15.306928,1.415323,-1.341399,-9.809245
15.340338,1.016375,-1.547757,-9.404012
15.373640,1.002009,-1.422955,-9.773330
15.406913,0.309911,-2.180597,-8.837763
15.440325,0.855958,-1.288575,-9.549016
15.473565,0.838599,-1.306533,-9.953351
15.506917,0.695241,-1.352024,-10.049122
15.540252,0.272949,-1.977831,-9.374682
15.573580,0.579417,-1.213604,-9.718561
15.606903,0.432318,-1.145816,-9.875986
15.640233,0.422592,-1.130253,-9.673369
15.673808,0.393112,-1.211360,-9.605281
15.706897,0.427680,-1.186818,-9.667383
