time_tick,acc_X_value,acc_Y_value,acc_Z_value
9.444176,-0.940656,0.136325,-11.982360
9.477550,-1.136688,1.314763,-10.278824
9.510971,-0.951430,-0.704220,-10.685404
9.544222,-1.408439,0.477960,-10.279722
9.578392,1.579781,-1.424451,-12.236304
9.610661,2.628778,-1.355316,-11.454719
9.644238,1.434178,-2.370943,-13.117850
9.677603,1.795715,-1.202980,-10.938450
9.710918,0.092779,-0.217730,-10.183951
9.744261,0.346723,1.366240,-8.707873
9.777574,0.193189,0.942751,-8.951491
9.810923,3.143549,0.545897,-18.323330
9.845271,1.630061,-2.358223,-9.371090
9.876934,0.734747,-1.184424,-9.353133
9.910923,0.693296,-0.668156,-10.372950
9.944285,0.954123,-1.026551,-9.388748
9.977595,1.525759,-0.907285,-10.413204
10.010930,1.136538,-1.656398,-10.053013
10.044276,1.882059,-1.865000,-9.753578
10.077612,2.018833,-2.172367,-9.377226
10.110933,1.482513,-2.126726,-9.696264
10.144482,1.299200,-1.410834,-9.706889
10.177488,1.083864,-0.506841,-9.632217
10.210014,0.837701,-1.793770,-9.752979
10.244317,0.431421,-2.198704,-10.045681
10.277558,0.049083,-0.877207,-9.792186
10.310963,1.184574,-0.475715,-9.911601
10.344273,4.483003,-1.986360,-9.833936
10.378568,5.768586,-2.446213,-8.707873
10.410876,0.940057,-3.411111,-8.965109
10.444222,1.591453,-2.926717,-9.268585
10.477131,0.057613,-3.305313,-10.140105
10.510856,1.744837,-0.848625,-9.057289
10.544219,1.940719,-1.921116,-9.583583
10.577401,1.832827,-1.804395,-9.342957
10.610869,0.673693,-2.836781,-9.521930
10.644222,1.009940,-2.078092,-9.297915
10.677574,1.804395,-0.679529,-9.405358
10.710889,-0.777844,-1.356813,-10.446873
10.744283,0.563705,-2.016439,-9.486016
10.777606,1.100025,-1.508551,-9.492301
10.810930,-0.718137,-2.062828,-10.168986
10.844330,-1.128308,-2.088716,-9.895888
10.877586,-0.350015,-1.936080,-9.801912
10.910912,0.395057,-2.223545,-9.552757
10.944486,-0.250652,-2.054897,-9.473296
10.977612,0.008230,-2.239257,-9.467011
11.010970,-0.182564,-1.794967,-9.732927
11.044341,-2.514301,-2.222497,-10.213730
11.077129,-1.091645,-2.219654,-9.681150
11.110951,-0.498161,-1.806639,-9.226535
11.144315,-1.411582,-2.460429,-9.663642
11.177560,-1.400808,-2.150519,-9.757917
11.210983,-1.439864,-2.139595,-9.556049
11.244273,-1.406045,-2.062080,-9.435437
11.277625,-1.343045,-2.112210,-9.585379
11.311190,-1.368784,-2.086023,-9.533902
11.344216,-1.350378,-2.110265,-9.446211
11.377616,-1.363846,-2.039484,-9.532854
11.410947,-1.363547,-2.117298,-9.538690
11.443990,-1.335713,-2.012847,-9.479132
11.477588,-1.344243,-1.932339,-9.452047
11.510929,-1.300098,-2.013895,-9.685789
11.544252,-1.354418,-2.077643,-9.557994
11.577783,-1.348283,-2.009106,-9.543329
11.619818,-1.400808,-2.136752,-9.706290
11.644282,-1.324340,-2.026764,-9.670975
11.677650,-1.365941,-2.053101,-9.558593
11.710960,-1.401855,-2.085424,-9.574455
11.744256,-1.409188,-2.089614,-9.570714
11.777625,-1.367437,-2.037838,-9.511306
11.810915,-1.328979,-1.979178,-9.453095
11.844061,-2.420924,-2.318717,-9.512802
11.877691,-1.825345,-2.581490,-9.444864
11.910944,-1.451088,-2.446812,-9.480928
11.944320,-0.638975,-1.708623,-9.411195
11.977600,-0.409722,-1.241288,-9.506068
12.010922,-1.245179,-2.129868,-9.417480
12.044258,-1.226474,-2.178801,-9.790839
12.077690,-1.240241,-2.197656,-9.681749
12.110937,-1.202531,-2.281307,-9.809993
12.144271,-1.226174,-2.229381,-9.619348
12.177683,-1.583372,-2.358074,-9.657656
12.210949,-0.685365,-2.023622,-9.697910
12.244264,-1.347235,-2.078690,-9.675763
12.277794,-1.223630,-2.107721,-9.545275
12.310924,-1.302642,-2.206036,-9.652419
12.344267,-1.193253,-2.116101,-9.566075
12.377607,-1.206272,-2.058039,-9.472399
12.410537,-1.204177,-2.043225,-9.553954
12.444267,-1.289773,-2.150220,-9.530011
12.477562,-1.204626,-2.162490,-9.544377
12.510887,-1.208367,-2.098144,-9.525671
12.543529,-1.279896,-2.081384,-9.407453
12.577545,-1.204326,-2.160395,-9.534800
12.610943,-1.198490,-2.188827,-9.559491
12.643868,-1.269720,-2.041279,-9.460128
12.677667,-1.250865,-2.127324,-9.631469
